"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Age Groups"	"Age Groups Code"	Count
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2002"	"2002"	"White"	"2106-3"	"45-49 years"	"45-49"	174
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2002"	"2002"	"White"	"2106-3"	"50-54 years"	"50-54"	255
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2002"	"2002"	"White"	"2106-3"	"55-59 years"	"55-59"	279
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2002"	"2002"	"White"	"2106-3"	"60-64 years "	"60-64"	272
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2002"	"2002"	"White"	"2106-3"	"65-69 years"	"65-69"	270
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2002"	"2002"	"White"	"2106-3"	"70-74 years"	"70-74"	253
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2002"	"2002"	"White"	"2106-3"	"75-79 years"	"75-79"	184
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2002"	"2002"	"White"	"2106-3"	"80-84 years"	"80-84"	150
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2002"	"2002"	"White"	"2106-3"	"85+ years"	"85+"	115
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	19
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	39
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	60
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	84
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	106
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	89
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	73
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	78
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	43
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	49
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	36
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"Black or African American"	"2054-5"	"85+ years"	"85+"	35
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"White"	"2106-3"	"30-34 years"	"30-34"	30
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"White"	"2106-3"	"35-39 years"	"35-39"	54
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"White"	"2106-3"	"40-44 years"	"40-44"	129
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"White"	"2106-3"	"45-49 years"	"45-49"	201
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"White"	"2106-3"	"50-54 years"	"50-54"	219
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"White"	"2106-3"	"55-59 years"	"55-59"	274
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"White"	"2106-3"	"60-64 years "	"60-64"	255
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"White"	"2106-3"	"65-69 years"	"65-69"	246
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"White"	"2106-3"	"70-74 years"	"70-74"	235
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"White"	"2106-3"	"75-79 years"	"75-79"	227
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"White"	"2106-3"	"80-84 years"	"80-84"	147
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2003"	"2003"	"White"	"2106-3"	"85+ years"	"85+"	122
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	16
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	20
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	68
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	93
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	94
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	93
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	79
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	65
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	53
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	33
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	34
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"Black or African American"	"2054-5"	"85+ years"	"85+"	28
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"White"	"2106-3"	"30-34 years"	"30-34"	27
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"White"	"2106-3"	"35-39 years"	"35-39"	54
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"White"	"2106-3"	"40-44 years"	"40-44"	115
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"White"	"2106-3"	"45-49 years"	"45-49"	187
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"White"	"2106-3"	"50-54 years"	"50-54"	240
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"White"	"2106-3"	"55-59 years"	"55-59"	260
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"White"	"2106-3"	"60-64 years "	"60-64"	254
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"White"	"2106-3"	"65-69 years"	"65-69"	246
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"White"	"2106-3"	"70-74 years"	"70-74"	234
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"White"	"2106-3"	"75-79 years"	"75-79"	205
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"White"	"2106-3"	"80-84 years"	"80-84"	133
	"Female Breast"	"26000-Female"	"South Carolina"	"45"	"2004"	"2004"	"White"	"2106-3"	"85+ years"	"85+"	128
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2001"	"2001"	"White"	"2106-3"	"35-39 years"	"35-39"	17
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2001"	"2001"	"White"	"2106-3"	"40-44 years"	"40-44"	38
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2001"	"2001"	"White"	"2106-3"	"45-49 years"	"45-49"	38
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2001"	"2001"	"White"	"2106-3"	"50-54 years"	"50-54"	56
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2001"	"2001"	"White"	"2106-3"	"55-59 years"	"55-59"	52
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2001"	"2001"	"White"	"2106-3"	"60-64 years "	"60-64"	68
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2001"	"2001"	"White"	"2106-3"	"65-69 years"	"65-69"	56
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2001"	"2001"	"White"	"2106-3"	"70-74 years"	"70-74"	68
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2001"	"2001"	"White"	"2106-3"	"75-79 years"	"75-79"	53
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2001"	"2001"	"White"	"2106-3"	"80-84 years"	"80-84"	48
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2001"	"2001"	"White"	"2106-3"	"85+ years"	"85+"	37
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2002"	"2002"	"White"	"2106-3"	"40-44 years"	"40-44"	33
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2002"	"2002"	"White"	"2106-3"	"45-49 years"	"45-49"	53
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2002"	"2002"	"White"	"2106-3"	"50-54 years"	"50-54"	63
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2002"	"2002"	"White"	"2106-3"	"55-59 years"	"55-59"	65
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2002"	"2002"	"White"	"2106-3"	"60-64 years "	"60-64"	59
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2002"	"2002"	"White"	"2106-3"	"65-69 years"	"65-69"	49
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2002"	"2002"	"White"	"2106-3"	"70-74 years"	"70-74"	63
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2002"	"2002"	"White"	"2106-3"	"75-79 years"	"75-79"	64
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2002"	"2002"	"White"	"2106-3"	"80-84 years"	"80-84"	57
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2002"	"2002"	"White"	"2106-3"	"85+ years"	"85+"	56
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2003"	"2003"	"White"	"2106-3"	"40-44 years"	"40-44"	28
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2003"	"2003"	"White"	"2106-3"	"45-49 years"	"45-49"	54
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2003"	"2003"	"White"	"2106-3"	"50-54 years"	"50-54"	53
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2003"	"2003"	"White"	"2106-3"	"55-59 years"	"55-59"	62
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2003"	"2003"	"White"	"2106-3"	"60-64 years "	"60-64"	60
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2003"	"2003"	"White"	"2106-3"	"65-69 years"	"65-69"	44
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2003"	"2003"	"White"	"2106-3"	"70-74 years"	"70-74"	50
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2003"	"2003"	"White"	"2106-3"	"75-79 years"	"75-79"	52
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2003"	"2003"	"White"	"2106-3"	"80-84 years"	"80-84"	47
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2003"	"2003"	"White"	"2106-3"	"85+ years"	"85+"	55
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2004"	"2004"	"White"	"2106-3"	"40-44 years"	"40-44"	38
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2004"	"2004"	"White"	"2106-3"	"45-49 years"	"45-49"	46
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2004"	"2004"	"White"	"2106-3"	"50-54 years"	"50-54"	46
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2004"	"2004"	"White"	"2106-3"	"55-59 years"	"55-59"	49
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2004"	"2004"	"White"	"2106-3"	"60-64 years "	"60-64"	50
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2004"	"2004"	"White"	"2106-3"	"65-69 years"	"65-69"	44
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2004"	"2004"	"White"	"2106-3"	"70-74 years"	"70-74"	52
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2004"	"2004"	"White"	"2106-3"	"75-79 years"	"75-79"	44
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2004"	"2004"	"White"	"2106-3"	"80-84 years"	"80-84"	37
	"Female Breast"	"26000-Female"	"South Dakota"	"46"	"2004"	"2004"	"White"	"2106-3"	"85+ years"	"85+"	46
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	23
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	46
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	53
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	48
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	41
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	36
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	48
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	46
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	28
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	17
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"Black or African American"	"2054-5"	"85+ years"	"85+"	19
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"White"	"2106-3"	"30-34 years"	"30-34"	33
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"White"	"2106-3"	"35-39 years"	"35-39"	119
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"White"	"2106-3"	"40-44 years"	"40-44"	233
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"White"	"2106-3"	"45-49 years"	"45-49"	317
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"White"	"2106-3"	"50-54 years"	"50-54"	379
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"White"	"2106-3"	"55-59 years"	"55-59"	393
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"White"	"2106-3"	"60-64 years "	"60-64"	412
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"White"	"2106-3"	"65-69 years"	"65-69"	405
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"White"	"2106-3"	"70-74 years"	"70-74"	380
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"White"	"2106-3"	"75-79 years"	"75-79"	287
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"White"	"2106-3"	"80-84 years"	"80-84"	247
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2000"	"2000"	"White"	"2106-3"	"85+ years"	"85+"	141
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	23
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	46
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	59
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	47
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	38
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	47
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	28
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	37
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	31
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	29
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"White"	"2106-3"	"30-34 years"	"30-34"	39
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"White"	"2106-3"	"35-39 years"	"35-39"	103
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"White"	"2106-3"	"40-44 years"	"40-44"	230
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"White"	"2106-3"	"45-49 years"	"45-49"	308
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"White"	"2106-3"	"50-54 years"	"50-54"	376
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"White"	"2106-3"	"55-59 years"	"55-59"	361
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"White"	"2106-3"	"60-64 years "	"60-64"	379
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"White"	"2106-3"	"65-69 years"	"65-69"	389
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"White"	"2106-3"	"70-74 years"	"70-74"	370
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"White"	"2106-3"	"75-79 years"	"75-79"	338
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"White"	"2106-3"	"80-84 years"	"80-84"	203
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2001"	"2001"	"White"	"2106-3"	"85+ years"	"85+"	131
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	34
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	52
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	68
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	63
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	60
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	45
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	46
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	28
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	23
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	29
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"White"	"2106-3"	"30-34 years"	"30-34"	41
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"White"	"2106-3"	"35-39 years"	"35-39"	105
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"White"	"2106-3"	"40-44 years"	"40-44"	235
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"White"	"2106-3"	"45-49 years"	"45-49"	288
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"White"	"2106-3"	"50-54 years"	"50-54"	391
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"White"	"2106-3"	"55-59 years"	"55-59"	453
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"White"	"2106-3"	"60-64 years "	"60-64"	389
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"White"	"2106-3"	"65-69 years"	"65-69"	395
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"White"	"2106-3"	"70-74 years"	"70-74"	373
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"White"	"2106-3"	"75-79 years"	"75-79"	286
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"White"	"2106-3"	"80-84 years"	"80-84"	208
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2002"	"2002"	"White"	"2106-3"	"85+ years"	"85+"	146
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	34
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	38
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	70
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	71
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	63
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	43
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	51
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	41
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	35
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	33
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"Black or African American"	"2054-5"	"85+ years"	"85+"	27
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"White"	"2106-3"	"25-29 years"	"25-29"	17
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"White"	"2106-3"	"30-34 years"	"30-34"	32
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"White"	"2106-3"	"35-39 years"	"35-39"	91
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"White"	"2106-3"	"40-44 years"	"40-44"	218
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"White"	"2106-3"	"45-49 years"	"45-49"	312
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"White"	"2106-3"	"50-54 years"	"50-54"	396
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"White"	"2106-3"	"55-59 years"	"55-59"	419
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"White"	"2106-3"	"60-64 years "	"60-64"	450
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"White"	"2106-3"	"65-69 years"	"65-69"	333
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"White"	"2106-3"	"70-74 years"	"70-74"	317
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"White"	"2106-3"	"75-79 years"	"75-79"	289
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"White"	"2106-3"	"80-84 years"	"80-84"	203
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2003"	"2003"	"White"	"2106-3"	"85+ years"	"85+"	179
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	19
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	33
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	53
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	72
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	67
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	62
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	47
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	47
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	33
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	28
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	23
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"Black or African American"	"2054-5"	"85+ years"	"85+"	25
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"White"	"2106-3"	"25-29 years"	"25-29"	20
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"White"	"2106-3"	"30-34 years"	"30-34"	41
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"White"	"2106-3"	"35-39 years"	"35-39"	91
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"White"	"2106-3"	"40-44 years"	"40-44"	199
	"Female Breast"	"26000-Female"	"Tennessee"	"47"	"2004"	"2004"	"White"	"2106-3"	"45-49 years"	"45-49"	301
